epoch,lr,batch_size,undersample_frac,structure,tn,fp,fn,tp,f1
9,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
9,0.0001,64,1,SpinalCord,663,1208,71,2506,0.652857401320657
9,0.0001,64,1,Parotid_R,3601,221,372,254,0.6926621608788792
9,0.0001,64,1,Glnd_Submand_L,4034,46,302,66,0.6168250950570342
9,0.0001,64,1,Brainstem,3623,181,437,207,0.6612884146774232
9,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
9,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
9,0.0001,64,1,Eye_R,4163,0,284,1,0.4870040528577114
9,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
9,0.0001,64,1,Lung_L,2786,423,142,1097,0.8515755656026822
9,0.0001,64,1,Eye_L,4158,7,277,6,0.5037586423632935
9,0.0001,64,1,Parotid_L,3625,199,364,260,0.7040441747831555
10,0.0001,64,1,Brain,2273,758,95,1322,0.7990422081679516
10,0.0001,64,1,Bone_Mandible,3281,294,355,518,0.7624177042410067
10,0.0001,64,1,SpinalCanal,722,1061,61,2604,0.6927461924621277
10,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
10,0.0001,64,1,Lung_R,2751,453,97,1147,0.8578656798138589
10,0.0001,64,1,Glnd_Submand_R,3983,79,271,115,0.6772320910251945
10,0.0001,64,1,Glnd_Lacrimal_R,4242,3,195,8,0.525980275013079
10,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
10,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
10,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
10,0.0001,64,1,SpinalCord,689,1182,73,2504,0.6614870920365625
10,0.0001,64,1,Parotid_R,3611,211,350,276,0.7119383492877731
10,0.0001,64,1,Glnd_Submand_L,4031,49,283,85,0.6495466786653719
10,0.0001,64,1,Brainstem,3599,205,401,243,0.6837012295751403
10,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
10,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
10,0.0001,64,1,Eye_R,4155,8,276,9,0.513278168813295
10,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
10,0.0001,64,1,Lung_L,2781,428,113,1126,0.8588282696160123
10,0.0001,64,1,Eye_L,4155,10,267,16,0.5356509030170165
10,0.0001,64,1,Parotid_L,3625,199,356,268,0.7100920641836328
0,0.0001,64,1,Brain,1394,1637,544,873,0.5028464485924267
0,0.0001,64,1,Bone_Mandible,2505,1070,435,438,0.5684536347646033
0,0.0001,64,1,SpinalCanal,578,1205,296,2369,0.5972468639272563
0,0.0001,64,1,Glnd_Lacrimal_L,3743,507,185,13,0.47579721666458896
0,0.0001,64,1,Lung_R,2306,898,485,759,0.6462877975700191
0,0.0001,64,1,Glnd_Submand_R,4045,17,379,7,0.49374062300604155
0,0.0001,64,1,Glnd_Lacrimal_R,3928,317,173,30,0.5251900747227849
0,0.0001,64,1,Cochlea_L,3585,769,80,14,0.46302673681363654
0,0.0001,64,1,OpticNrv_cnv_R,3536,783,91,38,0.4850037754845205
0,0.0001,64,1,Lens_R,4103,231,102,12,0.5141146750303354
0,0.0001,64,1,SpinalCord,168,1703,87,2490,0.4468207506138392
0,0.0001,64,1,Parotid_R,3137,685,411,215,0.5665357236218527
0,0.0001,64,1,Glnd_Submand_L,3514,566,326,42,0.48671965557211466
0,0.0001,64,1,Brainstem,2924,880,565,79,0.45021499606652443
0,0.0001,64,1,OpticNrv_cnv_L,4214,103,131,0,0.4864927268529208
0,0.0001,64,1,Cochlea_R,2826,1534,49,39,0.4140810753798575
0,0.0001,64,1,Eye_R,2300,1863,150,135,0.4069325084009059
0,0.0001,64,1,Lens_L,3419,917,98,14,0.44879783470943
0,0.0001,64,1,Lung_L,2104,1105,723,516,0.5289947957940005
0,0.0001,64,1,Eye_L,3868,297,263,20,0.49958212793314044
0,0.0001,64,1,Parotid_L,3376,448,608,16,0.44708293153326906
1,0.0001,64,1,Brain,1881,1150,294,1123,0.6656499119735723
1,0.0001,64,1,Bone_Mandible,2963,612,425,448,0.6572990678168151
1,0.0001,64,1,SpinalCanal,549,1234,96,2569,0.6232981735452905
1,0.0001,64,1,Glnd_Lacrimal_L,4235,15,198,0,0.48773465392145576
1,0.0001,64,1,Lung_R,2663,541,269,975,0.787256958222323
1,0.0001,64,1,Glnd_Submand_R,4055,7,377,9,0.4997838685077087
1,0.0001,64,1,Glnd_Lacrimal_R,4242,3,200,3,0.5026699412805694
1,0.0001,64,1,Cochlea_L,4227,127,94,0,0.4872622478386167
1,0.0001,64,1,OpticNrv_cnv_R,4290,29,124,5,0.5219149702946092
1,0.0001,64,1,Lens_R,4334,0,113,1,0.5022613052885924
1,0.0001,64,1,SpinalCord,368,1503,47,2530,0.5437332814487448
1,0.0001,64,1,Parotid_R,3466,356,444,182,0.6046243308924575
1,0.0001,64,1,Glnd_Submand_L,4057,23,364,4,0.4873645542817748
1,0.0001,64,1,Brainstem,3186,618,621,23,0.43650348384761556
1,0.0001,64,1,OpticNrv_cnv_L,4316,1,131,0,0.4924691921497033
1,0.0001,64,1,Cochlea_R,4270,90,87,1,0.49543401675144505
1,0.0001,64,1,Eye_R,2923,1240,223,62,0.43898533223706815
1,0.0001,64,1,Lens_L,4055,281,111,1,0.4794846718658016
1,0.0001,64,1,Lung_L,2723,486,571,668,0.6978773305888137
1,0.0001,64,1,Eye_L,4165,0,283,0,0.4835713456403112
1,0.0001,64,1,Parotid_L,3752,72,604,20,0.4866126674953217
2,0.0001,64,1,Brain,2021,1010,202,1215,0.7182672149375169
2,0.0001,64,1,Bone_Mandible,3057,518,380,493,0.6976441962398703
2,0.0001,64,1,SpinalCanal,630,1153,46,2619,0.6630682607533473
2,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
2,0.0001,64,1,Lung_R,2735,469,168,1076,0.8336480957524364
2,0.0001,64,1,Glnd_Submand_R,4045,17,364,22,0.5292762157395127
2,0.0001,64,1,Glnd_Lacrimal_R,4245,0,199,4,0.5078724112835208
2,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
2,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
2,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
2,0.0001,64,1,SpinalCord,501,1370,58,2519,0.5957490844798815
2,0.0001,64,1,Parotid_R,3667,155,498,128,0.5999351531497209
2,0.0001,64,1,Glnd_Submand_L,4052,28,362,6,0.49196799145314163
2,0.0001,64,1,Brainstem,3380,424,597,47,0.47654393276020757
2,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
2,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
2,0.0001,64,1,Eye_R,3034,1129,199,86,0.46755507481521547
2,0.0001,64,1,Lens_L,4335,1,112,0,0.4935671182967095
2,0.0001,64,1,Lung_L,2865,344,445,794,0.7735190807905412
2,0.0001,64,1,Eye_L,4165,0,283,0,0.4835713456403112
2,0.0001,64,1,Parotid_L,3748,76,572,52,0.5293650461898591
3,0.0001,64,1,Brain,2015,1016,153,1264,0.7294733704589265
3,0.0001,64,1,Bone_Mandible,3200,375,463,410,0.6893969670193267
3,0.0001,64,1,SpinalCanal,688,1095,52,2613,0.6827022244246701
3,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
3,0.0001,64,1,Lung_R,2741,463,156,1088,0.8385371587812667
3,0.0001,64,1,Glnd_Submand_R,4037,25,349,37,0.5604538690476191
3,0.0001,64,1,Glnd_Lacrimal_R,4241,4,200,3,0.5025426795171212
3,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
3,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
3,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
3,0.0001,64,1,SpinalCord,581,1290,75,2502,0.6227572178083854
3,0.0001,64,1,Parotid_R,3735,87,515,111,0.597419342423047
3,0.0001,64,1,Glnd_Submand_L,4047,33,352,16,0.5156661556001102
3,0.0001,64,1,Brainstem,3695,109,571,73,0.5462463732894077
3,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
3,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
3,0.0001,64,1,Eye_R,3237,926,220,65,0.47574358847777254
3,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
3,0.0001,64,1,Lung_L,2829,380,338,901,0.8012347891896199
3,0.0001,64,1,Eye_L,4165,0,282,1,0.48714862327705194
3,0.0001,64,1,Parotid_L,3760,64,551,73,0.5581267813918703
4,0.0001,64,1,Brain,2084,947,143,1274,0.7465408348669877
4,0.0001,64,1,Bone_Mandible,3271,304,460,413,0.7074626351736404
4,0.0001,64,1,SpinalCanal,666,1117,50,2615,0.6752919707823727
4,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
4,0.0001,64,1,Lung_R,2721,483,121,1123,0.8440847073024937
4,0.0001,64,1,Glnd_Submand_R,4022,40,340,46,0.5749030212307049
4,0.0001,64,1,Glnd_Lacrimal_R,4243,2,199,4,0.507569744814751
4,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
4,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
4,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
4,0.0001,64,1,SpinalCord,566,1305,70,2507,0.6181610257908003
4,0.0001,64,1,Parotid_R,3690,132,464,162,0.6387248702629629
4,0.0001,64,1,Glnd_Submand_L,4038,42,349,19,0.521199402148971
4,0.0001,64,1,Brainstem,3685,119,546,98,0.5724396820819484
4,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
4,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
4,0.0001,64,1,Eye_R,3743,420,280,5,0.4642863287715543
4,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
4,0.0001,64,1,Lung_L,2794,415,219,1020,0.8305027615715415
4,0.0001,64,1,Eye_L,4164,1,283,0,0.4835113794705062
4,0.0001,64,1,Parotid_L,3706,118,488,136,0.6171075217435031
5,0.0001,64,1,Brain,2184,847,138,1279,0.7689890248590625
5,0.0001,64,1,Bone_Mandible,3287,288,436,437,0.7238642026841582
5,0.0001,64,1,SpinalCanal,704,1079,49,2616,0.6889232783762871
5,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
5,0.0001,64,1,Lung_R,2747,457,119,1125,0.850642713984407
5,0.0001,64,1,Glnd_Submand_R,4007,55,320,66,0.6078268174511424
5,0.0001,64,1,Glnd_Lacrimal_R,4241,4,200,3,0.5025426795171212
5,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
5,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
5,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
5,0.0001,64,1,SpinalCord,626,1245,62,2515,0.6415023004821729
5,0.0001,64,1,Parotid_R,3659,163,418,208,0.6718490704421151
5,0.0001,64,1,Glnd_Submand_L,4043,37,329,39,0.5661861577621161
5,0.0001,64,1,Brainstem,3684,120,506,138,0.6138389823409686
5,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
5,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
5,0.0001,64,1,Eye_R,4104,59,285,0,0.4798877455565949
5,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
5,0.0001,64,1,Lung_L,2807,402,183,1056,0.8443611325591465
5,0.0001,64,1,Eye_L,4160,5,281,2,0.4902802375247422
5,0.0001,64,1,Parotid_L,3660,164,434,190,0.6565119675033098
6,0.0001,64,1,Brain,2158,873,111,1306,0.7703511238902765
6,0.0001,64,1,Bone_Mandible,3276,299,476,397,0.7001408221231911
6,0.0001,64,1,SpinalCanal,686,1097,45,2620,0.6834015318042217
6,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
6,0.0001,64,1,Lung_R,2743,461,123,1121,0.8485683072341904
6,0.0001,64,1,Glnd_Submand_R,4007,55,303,83,0.637016153444962
6,0.0001,64,1,Glnd_Lacrimal_R,4242,3,197,6,0.5167864561153456
6,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
6,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
6,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
6,0.0001,64,1,SpinalCord,614,1257,52,2525,0.6390931434458642
6,0.0001,64,1,Parotid_R,3637,185,437,189,0.649612968591692
6,0.0001,64,1,Glnd_Submand_L,4041,39,325,43,0.5740068934669929
6,0.0001,64,1,Brainstem,3650,154,490,154,0.6212309697292814
6,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
6,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
6,0.0001,64,1,Eye_R,4162,1,284,1,0.4869318754419146
6,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
6,0.0001,64,1,Lung_L,2816,393,179,1060,0.8476599959954897
6,0.0001,64,1,Eye_L,4163,2,275,8,0.5112047190459396
6,0.0001,64,1,Parotid_L,3670,154,439,185,0.6547324758664825
7,0.0001,64,1,Brain,2200,831,112,1305,0.7790489398814635
7,0.0001,64,1,Bone_Mandible,3292,283,418,455,0.7343207112051796
7,0.0001,64,1,SpinalCanal,733,1050,63,2602,0.6961230744073781
7,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
7,0.0001,64,1,Lung_R,2737,467,109,1135,0.8512020350441101
7,0.0001,64,1,Glnd_Submand_R,3995,67,305,81,0.6294419108379534
7,0.0001,64,1,Glnd_Lacrimal_R,4243,2,200,3,0.5027978467204987
7,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
7,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
7,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
7,0.0001,64,1,SpinalCord,668,1203,78,2499,0.6532474187937629
7,0.0001,64,1,Parotid_R,3635,187,390,236,0.6882105248579755
7,0.0001,64,1,Glnd_Submand_L,4033,47,317,51,0.5878524989944965
7,0.0001,64,1,Brainstem,3596,208,445,199,0.6477246168782773
7,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
7,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
7,0.0001,64,1,Eye_R,4161,2,283,2,0.490364123834185
7,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
7,0.0001,64,1,Lung_L,2801,408,153,1086,0.8518519837855351
7,0.0001,64,1,Eye_L,4154,11,277,6,0.5032480223359702
7,0.0001,64,1,Parotid_L,3644,180,410,214,0.672770057722109
8,0.0001,64,1,Brain,2246,785,120,1297,0.7868344607101541
8,0.0001,64,1,Bone_Mandible,3269,306,393,480,0.7410374304639535
8,0.0001,64,1,SpinalCanal,707,1076,69,2596,0.6859373634675501
8,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
8,0.0001,64,1,Lung_R,2747,457,104,1140,0.8549418085012692
8,0.0001,64,1,Glnd_Submand_R,3991,71,284,102,0.6611780619747347
8,0.0001,64,1,Glnd_Lacrimal_R,4238,7,197,6,0.5160266257040451
8,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
8,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
8,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
8,0.0001,64,1,SpinalCord,654,1217,77,2500,0.6485488051893303
8,0.0001,64,1,Parotid_R,3645,177,386,240,0.6942592915678907
8,0.0001,64,1,Glnd_Submand_L,4023,57,289,79,0.636131160440026
8,0.0001,64,1,Brainstem,3627,177,448,196,0.6530613034436911
8,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
8,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
8,0.0001,64,1,Eye_R,4161,2,279,6,0.5041463034364947
8,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
8,0.0001,64,1,Lung_L,2788,421,134,1105,0.8543765519727068
8,0.0001,64,1,Eye_L,4158,7,274,9,0.5137574241306079
8,0.0001,64,1,Parotid_L,3662,162,395,229,0.6902776084903331
9,0.0001,64,1,Brain,2238,793,110,1307,0.7876860079343722
9,0.0001,64,1,Bone_Mandible,3259,316,388,485,0.7409852478504715
9,0.0001,64,1,SpinalCanal,693,1090,51,2614,0.6846637256552145
9,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
9,0.0001,64,1,Lung_R,2753,451,104,1140,0.8563318781104624
9,0.0001,64,1,Glnd_Submand_R,4000,62,291,95,0.653823826597958
9,0.0001,64,1,Glnd_Lacrimal_R,4240,5,196,7,0.5209811322776553
9,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
9,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
9,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
9,0.0001,64,1,SpinalCord,663,1208,71,2506,0.652857401320657
9,0.0001,64,1,Parotid_R,3601,221,372,254,0.6926621608788792
9,0.0001,64,1,Glnd_Submand_L,4034,46,302,66,0.6168250950570342
9,0.0001,64,1,Brainstem,3623,181,437,207,0.6612884146774232
9,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
9,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
9,0.0001,64,1,Eye_R,4163,0,284,1,0.4870040528577114
9,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
9,0.0001,64,1,Lung_L,2786,423,142,1097,0.8515755656026822
9,0.0001,64,1,Eye_L,4158,7,277,6,0.5037586423632935
9,0.0001,64,1,Parotid_L,3625,199,364,260,0.7040441747831555
10,0.0001,64,1,Brain,2273,758,95,1322,0.7990422081679516
10,0.0001,64,1,Bone_Mandible,3281,294,355,518,0.7624177042410067
10,0.0001,64,1,SpinalCanal,722,1061,61,2604,0.6927461924621277
10,0.0001,64,1,Glnd_Lacrimal_L,4250,0,198,0,0.48861807312025757
10,0.0001,64,1,Lung_R,2751,453,97,1147,0.8578656798138589
10,0.0001,64,1,Glnd_Submand_R,3983,79,271,115,0.6772320910251945
10,0.0001,64,1,Glnd_Lacrimal_R,4242,3,195,8,0.525980275013079
10,0.0001,64,1,Cochlea_L,4354,0,94,0,0.49466030447625536
10,0.0001,64,1,OpticNrv_cnv_R,4319,0,129,0,0.49264286529029316
10,0.0001,64,1,Lens_R,4334,0,114,0,0.4935094511500797
10,0.0001,64,1,SpinalCord,689,1182,73,2504,0.6614870920365625
10,0.0001,64,1,Parotid_R,3611,211,350,276,0.7119383492877731
10,0.0001,64,1,Glnd_Submand_L,4031,49,283,85,0.6495466786653719
10,0.0001,64,1,Brainstem,3599,205,401,243,0.6837012295751403
10,0.0001,64,1,OpticNrv_cnv_L,4317,0,131,0,0.4925270964061609
10,0.0001,64,1,Cochlea_R,4360,0,88,0,0.49500454132606725
10,0.0001,64,1,Eye_R,4155,8,276,9,0.513278168813295
10,0.0001,64,1,Lens_L,4336,0,112,0,0.4936247723132969
10,0.0001,64,1,Lung_L,2781,428,113,1126,0.8588282696160123
10,0.0001,64,1,Eye_L,4155,10,267,16,0.5356509030170165
